Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
24.8 250 413.379 250 206.667 NLOSv 30.0444 106.027
24.81 250 413.545 250 206.75 NLOSv 20.1098 106.286
24.82 250 413.711 250 206.833 NLOSv 34.9972 105.5
24.83 250 413.878 250 206.917 NLOSv 27.8116 106.825
24.84 250 414.044 250 207 NLOSv 32.4996 105.792
24.85 250 414.21 250 207.083 NLOSv 28.3392 105.852
24.86 250 414.376 250 207.167 NLOSv 29.779 108.607
24.87 250 414.543 250 207.25 NLOSv 32.7045 106.004
24.88 250 414.709 250 207.333 NLOSv 28.4132 105.003
24.89 250 414.875 250 207.417 NLOSv 23.9039 105.626
24.9 250 415.042 250 207.5 NLOSv 30.7852 105.32
24.91 250 415.208 250 207.583 NLOSv 28.0352 105.889
24.92 250 415.374 250 207.667 NLOSv 27.186 106.593
24.93 250 415.54 250 207.75 NLOSv 31.586 106.203
24.94 250 415.707 250 207.833 NLOSv 31.4153 105.712
24.95 250 415.873 250 207.917 NLOSv 37.1791 105.629
24.96 250 416.039 250 208 NLOSv 32.1897 105.612
24.97 250 416.206 250 208.083 NLOSv 29.0617 106.473
24.98 250 416.372 250 208.167 NLOSv 28.1939 107.903
24.99 250 416.538 250 208.25 NLOSv 22.5769 105.43
25 250 416.704 250 208.333 NLOSv 30.294 106.409
25.01 250 416.871 250 208.417 NLOSv 31.7383 106.244
25.02 250 417.037 250 208.5 NLOSv 37.9808 104.774
25.03 250 417.203 250 208.583 NLOSv 36.9549 106.334
25.04 250 417.37 250 208.667 NLOSv 27.1188 106.443
25.05 250 417.536 250 208.75 NLOSv 30.1973 107.442
25.06 250 417.702 250 208.833 NLOSv 32.9758 106.766
25.07 250 417.868 250 208.917 NLOSv 34.6959 106.048
25.08 250 418.035 250 209 NLOSv 30.7233 105.107
25.09 250 418.201 250 209.083 NLOSv 35.8073 106.12
25.1 250 418.367 250 209.167 NLOSv 20.3154 106.688
25.11 250 418.533 250 209.25 NLOSv 33.0829 107.289
25.12 250 418.7 250 209.333 NLOSv 21.8812 106.582
25.13 250 418.866 250 209.417 NLOSv 35.6896 106.329
25.14 250 419.032 250 209.5 NLOSv 31.5244 106.882
25.15 250 419.199 250 209.583 NLOSv 33.6558 107.673
25.16 250 419.365 250 209.667 NLOSv 35.207 106.937
25.17 250 419.531 250 209.75 NLOSv 30.426 107.365
25.18 250 419.697 250 209.833 NLOSv 32.5136 106.547
25.19 250 419.864 250 209.917 NLOSv 28.2719 107.837
25.2 250 420.03 250 210 NLOSv 30.7876 107.299
25.21 250 420.196 250 210.083 NLOSv 30.0143 105.599
25.22 250 420.363 250 210.167 NLOSv 32.3016 106.204
25.23 250 420.529 250 210.25 NLOSv 29.8785 107.378
25.24 250 420.695 250 210.333 NLOSv 29.9888 105.902
25.25 250 420.861 250 210.417 NLOSv 25.5609 107.117
25.26 250 421.028 250 210.5 NLOSv 26.0478 107.511
25.27 250 421.194 250 210.583 NLOSv 35.8636 107.088
25.28 250 421.36 250 210.667 NLOSv 30.374 107.792
25.29 250 421.527 250 210.75 NLOSv 32.4384 105.73
25.3 250 421.693 250 210.833 NLOSv 27.8926 105.467
25.31 250 421.859 250 210.917 NLOSv 37.0198 105.974
25.32 250 422.025 250 211 NLOSv 34.1287 106.07
25.33 250 422.192 250 211.083 NLOSv 29.4104 107.384
25.34 250 422.358 250 211.167 NLOSv 28.9756 106.517
25.35 250 422.524 250 211.25 NLOSv 27.4317 105.745
25.36 250 422.691 250 211.333 NLOSv 36.1882 105.933
25.37 250 422.857 250 211.417 NLOSv 34.5034 105.971
25.38 250 423.023 250 211.5 NLOSv 27.5581 106.572
25.39 250 423.189 250 211.583 NLOSv 33.5715 105.616
25.4 250 423.356 250 211.667 NLOSv 28.8362 106.64
25.41 250 423.522 250 211.75 LOS 39.764 103.95
25.42 250 423.688 250 211.833 LOS 39.0689 103.953
25.43 250 423.855 250 211.917 LOS 39.5429 103.956
25.44 250 424.021 250 212 LOS 40.9649 103.959
25.45 250 424.187 250 212.083 LOS 39.6041 103.962
25.46 250 424.353 250 212.167 LOS 40.3224 103.964
25.47 250 424.52 250 212.25 LOS 42.0988 103.967
25.48 250 424.686 250 212.333 LOS 42.8401 103.97
25.49 250 424.852 250 212.417 LOS 40.4677 103.973
25.5 250 425.018 250 212.5 LOS 42.5914 103.976
25.51 250 425.185 250 212.583 LOS 39.9417 103.979
25.52 250 425.351 250 212.667 NLOSv 26.7252 106.463
25.53 250 425.517 250 212.75 NLOSv 27.2136 106.877
25.54 250 425.684 250 212.833 NLOSv 30.9171 105.75
25.55 250 425.85 250 212.917 NLOSv 25.5913 106.975
25.56 250 426.016 250 213 NLOSv 34.3243 106.08
25.57 250 426.182 250 213.083 NLOSv 26.1 107.239
25.58 250 426.349 250 213.167 NLOSv 30.111 106.711
25.59 250 426.515 250 213.25 NLOSv 35.3985 106.135
25.6 250 426.681 250 213.333 NLOSv 29.1906 107.603
25.61 250 426.848 250 213.417 NLOSv 26.7532 106.053
25.62 250 427.014 250 213.5 NLOSv 27.9464 107.086
25.63 250 427.18 250 213.583 NLOSv 28.0252 107.757
25.64 250 427.346 250 213.667 NLOSv 30.6165 106.345
25.65 250 427.513 250 213.75 NLOSv 17.346 107.482
25.66 250 427.679 250 213.833 NLOSv 33.9809 106.097
25.67 250 427.845 250 213.917 NLOSv 24.6693 105.969
25.68 250 428.012 250 214 NLOSv 32.7515 106.598
25.69 250 428.178 250 214.083 NLOSv 29.2151 106.144
25.7 250 428.344 250 214.167 NLOSv 27.5308 105.668
25.71 250 428.51 250 214.25 NLOSv 32.2254 106.36
25.72 250 428.677 250 214.333 NLOSv 32.2078 106.143
25.73 250 428.843 250 214.417 NLOSv 29.0618 107.362
25.74 250 429.009 250 214.5 NLOSv 24.8987 105.82
25.75 250 429.176 250 214.583 NLOSv 30.5548 109.136
25.76 250 429.342 250 214.667 NLOSv 17.6021 107.693
25.77 250 429.508 250 214.75 NLOSv 31.0292 106.912
25.78 250 429.674 250 214.833 NLOSv 30.6354 106.39
25.79 250 429.841 250 214.917 NLOSv 34.0035 105.712
25.8 250 430.007 250 215 NLOSv 29.3023 105.895
25.81 250 430.173 250 215.083 NLOSv 33.0846 106.406
25.82 250 430.339 250 215.167 NLOSv 26.4707 106.512
25.83 250 430.506 250 215.25 NLOSv 26.7801 105.839
25.84 250 430.672 250 215.333 NLOSv 33.2213 105.98
25.85 250 430.838 250 215.417 NLOSv 23.4353 106.253
25.86 250 431.005 250 215.5 NLOSv 35.9196 106.013
25.87 250 431.171 250 215.583 NLOSv 33.1795 106.063
25.88 250 431.337 250 215.667 NLOSv 26.4014 108.046
25.89 250 431.503 250 215.75 NLOSv 34.6005 106.305
25.9 250 431.67 250 215.833 NLOSv 28.3053 106.274
25.91 250 431.836 250 215.917 NLOSv 23.0821 107.174
25.92 250 432.002 250 216 NLOSv 27.1102 106.348
25.93 250 432.169 250 216.083 NLOSv 24.1765 106.721
25.94 250 432.335 250 216.167 NLOSv 32.5999 106.733
25.95 250 432.501 250 216.25 NLOSv 34.2995 108.02
25.96 250 432.667 250 216.333 NLOSv 33.286 105.374
25.97 250 432.834 250 216.417 NLOSv 32.8182 105.231
25.98 250 433 250 216.5 NLOSv 23.3933 106.212
25.99 249.833 433 250 216.583 NLOSv 27.8852 107.147
26 249.667 433 250 216.667 NLOSv 35.6118 105.318
26.01 249.5 433 250 216.75 NLOSv 36.3777 105.664
26.02 249.333 433 250 216.833 NLOSv 36.1344 106.865
26.03 249.167 433 250 216.917 NLOSv 35.1855 106.491
26.04 249 433 250 217 NLOSv 27.4394 107.058
26.05 248.833 433 250 217.083 NLOSv 27.1397 107.055
26.06 248.667 433 250 217.167 NLOSv 34.8886 106.658
26.07 248.5 433 250 217.25 NLOSv 33.0133 106.864
26.08 248.333 433 250 217.333 NLOSv 32.3166 106.97
26.09 248.167 433 250 217.417 NLOSv 29.8626 106.093
26.1 248 433 250 217.5 NLOSv 26.4987 106.062
26.11 247.833 433 250 217.583 NLOSv 27.176 106.933
26.12 247.667 433 250 217.667 NLOSv 21.5916 108.622
26.13 247.5 433 250 217.75 NLOSv 29.0245 106.56
26.14 247.333 433 250 217.833 NLOSv 23.1698 105.692
26.15 247.167 433 250 217.917 NLOSv 23.8959 106.03
26.16 247 433 250 218 NLOSv 33.5526 106.71
26.17 246.833 433 250 218.083 NLOSv 27.1039 110.856
26.18 246.667 433 250 218.167 NLOSv 28.99 106.239
26.19 246.5 433 250 218.25 NLOSv 32.1776 107.834
26.2 246.333 433 250 218.333 NLOSv 29.306 105.743
26.21 246.167 433 250 218.417 NLOSv 32.6519 105.664
26.22 246 433 250 218.5 NLOSv 29.3167 107.442
26.23 245.833 433 250 218.583 NLOSv 34.105 106.723
26.24 245.667 433 250 218.667 NLOSv 26.7569 109.057
26.25 245.5 433 250 218.75 NLOSv 32.272 108.62
26.26 245.333 433 250 218.833 NLOSv 30.8703 107.274
26.27 245.167 433 250 218.917 NLOSv 29.3574 106.184
26.28 245 433 250 219 NLOSv 22.6048 105.93
26.29 244.833 433 250 219.083 NLOSv 27.7543 107.23
26.3 244.667 433 250 219.167 NLOSv 32.807 106.307
26.31 244.5 433 250 219.25 NLOSv 29.2582 106.19
26.32 244.333 433 250 219.333 NLOSv 36.5382 106.357
26.33 244.167 433 250 219.417 NLOSv 34.8407 105.594
26.34 244 433 250 219.5 NLOSv 35.9313 106.166
26.35 243.833 433 250 219.583 NLOSv 27.2805 106.735
26.36 243.667 433 250 219.667 NLOSv 29.2698 105.775
26.37 243.5 433 250 219.75 NLOSv 27.9672 106.065
26.38 243.333 433 250 219.833 NLOSv 23.2735 106.127
26.39 243.167 433 250 219.917 NLOSv 29.7545 106.186
26.4 243 433 250 220 NLOSv 26.6321 106.092
26.41 242.833 433 250 220.083 NLOSv 33.4255 105.782
26.42 242.667 433 250 220.167 NLOSv 30.799 105.807
26.43 242.5 433 250 220.25 NLOSv 27.7642 106.433
26.44 242.333 433 250 220.333 NLOSv 32.4175 107.212
26.45 242.167 433 250 220.417 NLOSv 15.1492 107.213
26.46 242 433 250 220.5 NLOSv 33.7099 106.131
26.47 241.833 433 250 220.583 NLOSv 21.1437 106.44
26.48 241.667 433 250 220.667 NLOSv 26.5006 108.632
26.49 241.5 433 250 220.75 NLOSv 24.1158 107.53
26.5 241.333 433 250 220.833 NLOSv 32.2982 106.175
26.51 241.167 433 250 220.917 NLOSv 29.9573 107.761
26.52 241 433 250 221 NLOSv 14.5871 106.113
26.53 240.833 433 250 221.083 NLOSv 27.6291 106.56
26.54 240.667 433 250 221.167 NLOSv 36.5426 105.155
26.55 240.5 433 250 221.25 NLOSv 23.0429 107.788
26.56 240.333 433 250 221.333 NLOSv 27.3739 107.638
26.57 240.167 433 250 221.417 NLOSv 26.1014 106.197
26.58 240 433 250 221.5 NLOSv 33.7277 106.454
26.59 239.833 433 250 221.583 NLOSv 24.9022 107.685
26.6 239.667 433 250 221.667 NLOSv 24.7295 105.991
26.61 239.5 433 250 221.75 NLOSv 30.8529 105.455
26.62 239.333 433 250 221.833 NLOS -1.34831 133.957
26.63 239.167 433 250 221.917 NLOS 2.64328 133.952
26.64 239 433 250 222 NLOS 0.485094 133.947
26.65 238.833 433 250 222.083 NLOS 2.25271 133.943
26.66 238.667 433 250 222.167 NLOS 3.98955 133.938
26.67 238.5 433 250 222.25 NLOS 6.69256 133.934
26.68 238.333 433 250 222.333 NLOS 6.76795 133.929
26.69 238.167 433 250 222.417 NLOS 0.944715 133.925
26.7 238 433 250 222.5 NLOS 0.911833 133.92
26.71 237.833 433 250 222.583 NLOS 2.14287 133.915
26.72 237.667 433 250 222.667 NLOS 0.639823 133.911
26.73 237.5 433 250 222.75 NLOS 2.76203 133.906
26.74 237.333 433 250 222.833 NLOS -0.148358 133.902
26.75 237.167 433 250 222.917 NLOS 6.30046 133.897
26.76 237 433 250 223 NLOS -0.289244 133.893
26.77 236.833 433 250 223.083 NLOS -8.31977 133.888
26.78 236.667 433 250 223.167 NLOS 3.68471 133.884
26.79 236.5 433 250 223.25 NLOS 6.43851 133.879
26.8 236.333 433 250 223.333 NLOS 8.60679 133.875
26.81 236.167 433 250 223.417 NLOS 1.1582 133.87
26.82 236 433 250 223.5 NLOS -0.583035 133.866
26.83 235.833 433 250 223.583 NLOS 3.36396 133.861
26.84 235.667 433 250 223.667 NLOS 4.37881 133.857
26.85 235.5 433 250 223.75 NLOS -2.65912 133.852
26.86 235.333 433 250 223.833 NLOS -0.160859 133.848
26.87 235.167 433 250 223.917 NLOS 1.93319 133.844
26.88 235 433 250 224 NLOS 4.49447 133.839
26.89 234.833 433 250 224.083 NLOS 1.58893 133.835
26.9 234.667 433 250 224.167 NLOS 5.18801 133.83
26.91 234.5 433 250 224.25 NLOS 4.66777 133.826
26.92 234.333 433 250 224.333 NLOS 7.35718 133.821
26.93 234.167 433 250 224.417 NLOS 2.57507 133.817
26.94 234 433 250 224.5 NLOS 8.37811 133.813
26.95 233.833 433 250 224.583 NLOS 2.33685 133.808
26.96 233.667 433 250 224.667 NLOS 3.88342 133.804
26.97 233.5 433 250 224.75 NLOS 0.555957 133.8
26.98 233.333 433 250 224.833 NLOS 2.74058 133.795
26.99 233.167 433 250 224.917 NLOS 1.22472 133.791
27 233 433 250 225 NLOS 5.82596 133.787
27.01 232.833 433 250 225.083 NLOS 3.6489 133.782
27.02 232.667 433 250 225.167 NLOS 7.29565 133.778
27.03 232.5 433 250 225.25 NLOS 8.02846 133.774
27.04 232.333 433 250 225.333 NLOS 3.98361 133.769
27.05 232.167 433 250 225.417 NLOS 2.58936 133.765
27.06 232 433 250 225.5 NLOS -0.967319 133.761
27.07 231.833 433 250 225.583 NLOS 6.58185 133.756
27.08 231.667 433 250 225.667 NLOS 5.06719 133.752
27.09 231.5 433 250 225.75 NLOS 6.22465 133.748
27.1 231.333 433 250 225.833 NLOS 5.65893 133.744
27.11 231.167 433 250 225.917 NLOS 5.49658 133.739
27.12 231 433 250 226 NLOS 4.39994 133.735
27.13 230.833 433 250 226.083 NLOS -0.580809 133.731
27.14 230.667 433 250 226.167 NLOS 6.53704 133.727
27.15 230.5 433 250 226.25 NLOS 2.24324 133.722
27.16 230.333 433 250 226.333 NLOS 3.61816 133.718
27.17 230.167 433 250 226.417 NLOS 4.57519 133.714
27.18 230 433 250 226.5 NLOS 7.83886 133.71
27.19 229.833 433 250 226.583 NLOS -0.503411 133.706
27.2 229.667 433 250 226.667 NLOS 2.89493 133.701
27.21 229.5 433 250 226.75 NLOS -0.227492 133.697
27.22 229.333 433 250 226.833 NLOS 2.70618 133.693
27.23 229.167 433 250 226.917 NLOS 1.54485 133.689
27.24 229 433 250 227 NLOS -1.88669 133.685
27.25 228.833 433 250 227.083 NLOS 1.72127 133.681
27.26 228.667 433 250 227.167 NLOS 3.15351 133.676
27.27 228.5 433 250 227.25 NLOS 4.54127 133.672
27.28 228.333 433 250 227.333 NLOS -0.631594 133.668
27.29 228.167 433 250 227.417 NLOS 3.40209 133.664
27.3 228 433 250 227.5 NLOS 3.61227 133.66
27.31 227.833 433 250 227.583 NLOS 0.657702 133.656
27.32 227.667 433 250 227.667 NLOS 6.04458 133.652
27.33 227.5 433 250 227.75 NLOS -4.54021 133.648
27.34 227.333 433 250 227.833 NLOS 6.18361 133.644
27.35 227.167 433 250 227.917 NLOS 4.07643 133.639
27.36 227 433 250 228 NLOS 3.84861 133.635
27.37 226.833 433 250 228.083 NLOS 6.15439 133.631
27.38 226.667 433 250 228.167 NLOS -0.215635 133.627
27.39 226.5 433 250 228.25 NLOS 5.51819 133.623
27.4 226.333 433 250 228.333 NLOS 1.79713 133.619
27.41 226.167 433 250 228.417 NLOS -6.19272 133.615
27.42 226 433 250 228.5 NLOS 1.85739 133.611
27.43 225.833 433 250 228.583 NLOS 5.51639 133.607
27.44 225.667 433 250 228.667 NLOS 5.42615 133.603
27.45 225.5 433 250 228.75 NLOS 5.18326 133.599
27.46 225.333 433 250 228.833 NLOS 2.73347 133.595
27.47 225.167 433 250 228.917 NLOS 5.75921 133.591
27.48 225 433 250 229 NLOS 4.85502 133.587
27.49 224.833 433 250 229.083 NLOS 9.27181 133.583
27.5 224.667 433 250 229.167 NLOS 5.45592 133.579
27.51 224.5 433 250 229.25 NLOS -0.819307 133.575
27.52 224.333 433 250 229.333 NLOS 4.08106 133.572
27.53 224.167 433 250 229.417 NLOS 7.7549 133.568
27.54 224 433 250 229.5 NLOS 3.30034 133.564
27.55 223.833 433 250 229.583 NLOS 1.98017 133.56
27.56 223.667 433 250 229.667 NLOS 6.27473 133.556
27.57 223.5 433 250 229.75 NLOS -0.230701 133.552
27.58 223.333 433 250 229.833 NLOS 1.77647 133.548
27.59 223.167 433 250 229.917 NLOS 0.56916 133.544
27.6 223 433 250 230 NLOS 1.66924 133.54
27.61 222.833 433 250 230.083 NLOS 1.53481 133.537
27.62 222.667 433 250 230.167 NLOS 6.11147 133.533
27.63 222.5 433 250 230.25 NLOS 0.795889 133.529
27.64 222.333 433 250 230.333 NLOS 8.9563 133.525
27.65 222.167 433 250 230.417 NLOS 7.20453 133.521
27.66 222 433 250 230.5 NLOS 1.96366 133.517
27.67 221.833 433 250 230.583 NLOS 3.99622 133.514
27.68 221.667 433 250 230.667 NLOS -1.1669 133.51
27.69 221.5 433 250 230.75 NLOS 3.21381 133.506
27.7 221.333 433 250 230.833 NLOS 1.74135 133.502
27.71 221.167 433 250 230.917 NLOS -2.79819 133.498
27.72 221 433 250 231 NLOS 5.89185 133.495
27.73 220.833 433 250 231.083 NLOS 0.163728 133.491
27.74 220.667 433 250 231.167 NLOS 7.4295 133.487
27.75 220.5 433 250 231.25 NLOS 4.24376 133.484
27.76 220.333 433 250 231.333 NLOS 1.7619 133.48
27.77 220.167 433 250 231.417 NLOS 5.98614 133.476
27.78 220 433 250 231.5 NLOS 7.74406 133.472
27.79 219.833 433 250 231.583 NLOS 3.72146 133.469
27.8 219.667 433 250 231.667 NLOS 4.48482 133.465
27.81 219.5 433 250 231.75 NLOS 3.97588 133.461
27.82 219.333 433 250 231.833 NLOS 2.10225 133.458
27.83 219.167 433 250 231.917 NLOS 3.7742 133.454
27.84 219 433 250 232 NLOS 0.38092 133.45
27.85 218.833 433 250 232.083 NLOS 2.40985 133.447
27.86 218.667 433 250 232.167 NLOS -2.47717 133.443
27.87 218.5 433 250 232.25 NLOS 2.76744 133.439
27.88 218.333 433 250 232.333 NLOS -2.90418 133.436
27.89 218.167 433 250 232.417 NLOS 6.02072 133.432
27.9 218 433 250 232.5 NLOS 9.48462 133.429
27.91 217.833 433 250 232.583 NLOS 1.04589 133.425
27.92 217.667 433 250 232.667 NLOS 5.82863 133.421
27.93 217.5 433 250 232.75 NLOS 0.0731011 133.418
27.94 217.333 433 250 232.833 NLOS 4.33378 133.414
27.95 217.167 433 250 232.917 NLOS 7.48612 133.411
27.96 217 433 250 233 NLOS 8.03286 133.407
27.97 216.833 433 250 233.083 NLOS 0.380502 133.404
27.98 216.667 433 250 233.167 NLOS 4.57161 133.4
27.99 216.5 433 250 233.25 NLOS 0.76885 133.397
28 216.333 433 250 233.333 NLOS 4.29287 133.393
28.01 216.167 433 250 233.417 NLOS 0.275346 133.39
28.02 216 433 250 233.5 NLOS -0.513154 133.386
28.03 215.833 433 250 233.583 NLOS 2.89999 133.383
28.04 215.667 433 250 233.667 NLOS 0.441935 133.379
28.05 215.5 433 250 233.75 NLOS -1.77766 133.376
28.06 215.333 433 250 233.833 NLOS -4.70523 133.372
28.07 215.167 433 250 233.917 NLOS 0.981304 133.369
28.08 215 433 250 234 NLOS 0.81108 133.365
28.09 214.833 433 250 234.083 NLOS 4.81085 133.362
28.1 214.667 433 250 234.167 NLOS 0.921337 133.358
28.11 214.5 433 250 234.25 NLOS 9.63158 133.355
28.12 214.333 433 250 234.333 NLOS 8.32025 133.352
28.13 214.167 433 250 234.417 NLOS 3.55438 133.348
28.14 214 433 250 234.5 NLOS -0.256669 133.345
28.15 213.833 433 250 234.583 NLOS 9.09862 133.342
28.16 213.667 433 250 234.667 NLOS 5.58326 133.338
28.17 213.5 433 250 234.75 NLOS 7.76156 133.335
28.18 213.333 433 250 234.833 NLOS -4.82444 133.331
28.19 213.167 433 250 234.917 NLOS 5.96573 133.328
28.2 213 433 250 235 NLOS -0.340065 133.325
28.21 212.833 433 250 235.083 NLOS 4.39914 133.322
28.22 212.667 433 250 235.167 NLOS 6.07378 133.318
28.23 212.5 433 250 235.25 NLOS 3.03256 133.315
28.24 212.333 433 250 235.333 NLOS 1.77904 133.312
28.25 212.167 433 250 235.417 NLOS 1.75051 133.308
28.26 212 433 250 235.5 NLOS 2.42278 133.305
28.27 211.833 433 250 235.583 NLOS 5.13688 133.302
28.28 211.667 433 250 235.667 NLOS 2.27884 133.299
28.29 211.5 433 250 235.75 NLOS 4.57012 133.295
28.3 211.333 433 250 235.833 NLOS 0.666244 133.292
28.31 211.167 433 250 235.917 NLOS 2.56765 133.289
28.32 211 433 250 236 NLOS 5.88215 133.286
28.33 210.833 433 250 236.083 NLOS 2.45827 133.283
28.34 210.667 433 250 236.167 NLOS 8.12133 133.279
28.35 210.5 433 250 236.25 NLOS 4.10162 133.276
28.36 210.333 433 250 236.333 NLOS 7.99189 133.273
28.37 210.167 433 250 236.417 NLOS 2.18073 133.27
28.38 210 433 250 236.5 NLOS 3.16892 133.267
28.39 209.833 433 250 236.583 NLOS 5.94929 133.264
28.4 209.667 433 250 236.667 NLOS 6.31776 133.26
28.41 209.5 433 250 236.75 NLOS -0.00219595 133.257
28.42 209.333 433 250 236.833 NLOS 3.77612 133.254
28.43 209.167 433 250 236.917 NLOS 0.288263 133.251
28.44 209 433 250 237 NLOS 6.09121 133.248
28.45 208.833 433 250 237.083 NLOS -0.21431 133.245
28.46 208.667 433 250 237.167 NLOS 7.63768 133.242
28.47 208.5 433 250 237.25 NLOS -4.27002 133.239
28.48 208.333 433 250 237.333 NLOS 7.64479 133.236
28.49 208.167 433 250 237.417 NLOS 1.88067 133.233
28.5 208 433 250 237.5 NLOS 8.07088 133.23
28.51 207.833 433 250 237.583 NLOS 5.95223 133.227
28.52 207.667 433 250 237.667 NLOS 6.15578 133.224
28.53 207.5 433 250 237.75 NLOS 2.17973 133.221
28.54 207.333 433 250 237.833 NLOS 6.01686 133.218
28.55 207.167 433 250 237.917 NLOS 5.0103 133.215
28.56 207 433 250 238 NLOS 2.05387 133.212
28.57 206.833 433 250 238.083 NLOS 5.79774 133.209
28.58 206.667 433 250 238.167 NLOS -3.58883 133.206
28.59 206.5 433 250 238.25 NLOS -4.75933 133.203
28.6 206.333 433 250 238.333 NLOS 3.94998 133.2
28.61 206.167 433 250 238.417 NLOS 5.27074 133.197
28.62 206 433 250 238.5 NLOS 6.25106 133.194
28.63 205.833 433 250 238.583 NLOS 1.82711 133.191
28.64 205.667 433 250 238.667 NLOS 2.61865 133.188
28.65 205.5 433 250 238.75 NLOS 0.0837443 133.185
28.66 205.333 433 250 238.833 NLOS 4.34007 133.182
28.67 205.167 433 250 238.917 NLOS 6.21067 133.18
28.68 205 433 250 239 NLOS 4.62486 133.177
28.69 204.833 433 250 239.083 NLOS 2.56384 133.174
28.7 204.667 433 250 239.167 NLOS 5.96197 133.171
28.71 204.5 433 250 239.25 NLOS 5.27653 133.168
28.72 204.333 433 250 239.333 NLOS 7.10247 133.165
28.73 204.167 433 250 239.417 NLOS 4.62068 133.163
28.74 204 433 250 239.5 NLOS 0.312786 133.16
28.75 203.833 433 250 239.583 NLOS 6.4566 133.157
28.76 203.667 433 250 239.667 NLOS 8.45217 133.154
28.77 203.5 433 250 239.75 NLOS -0.631403 133.152
28.78 203.333 433 250 239.833 NLOS 5.93455 133.149
28.79 203.167 433 250 239.917 NLOS 6.75806 133.146
28.8 203 433 250 240 NLOS 4.22852 133.143
28.81 202.833 433 250 240.083 NLOS 6.37044 133.141
28.82 202.667 433 250 240.167 NLOS 1.35136 133.138
28.83 202.5 433 250 240.25 NLOS -0.0301426 133.135
28.84 202.333 433 250 240.333 NLOS 1.84179 133.132
28.85 202.167 433 250 240.417 NLOS 6.39575 133.13
28.86 202 433 250 240.5 NLOS 7.85268 133.127
28.87 201.833 433 250 240.583 NLOS 4.77158 133.124
28.88 201.667 433 250 240.667 NLOS -0.82638 133.122
28.89 201.5 433 250 240.75 NLOS 2.09262 133.119
28.9 201.333 433 250 240.833 NLOS 6.32295 133.117
28.91 201.167 433 250 240.917 NLOS 6.27853 133.114
28.92 201 433 250 241 NLOS -0.586575 133.111
28.93 200.833 433 250 241.083 NLOS 4.83298 133.109
28.94 200.667 433 250 241.167 NLOS 1.75441 133.106
28.95 200.5 433 250 241.25 NLOS 3.8509 133.104
28.96 200.333 433 250 241.333 NLOS 1.65805 133.101
28.97 200.167 433 250 241.417 NLOS 8.44972 133.099
28.98 200 433 250 241.5 NLOS 2.61312 133.096
28.99 199.833 433 250 241.583 NLOS 1.84759 133.093
29 199.667 433 250 241.667 NLOS -0.0726283 133.091
29.01 199.5 433 250 241.75 NLOS 2.07825 133.088
29.02 199.333 433 250 241.833 NLOS 4.05961 133.086
29.03 199.167 433 250 241.917 NLOS 8.60108 133.083
29.04 199 433 250 242 NLOS 0.341205 133.081
29.05 198.833 433 250 242.083 NLOS -4.14232 133.078
29.06 198.667 433 250 242.167 NLOS 4.4925 133.076
29.07 198.5 433 250 242.25 NLOS 0.538576 133.074
29.08 198.333 433 250 242.333 NLOS 7.83803 133.071
29.09 198.167 433 250 242.417 NLOS 1.71888 133.069
29.1 198 433 250 242.5 NLOS 6.2215 133.066
29.11 197.833 433 250 242.583 NLOS 9.25402 133.064
29.12 197.667 433 250 242.667 NLOS 1.63595 133.061
29.13 197.5 433 250 242.75 NLOS 4.15076 133.059
29.14 197.333 433 250 242.833 NLOS 4.96029 133.057
29.15 197.167 433 250 242.917 NLOS 3.75811 133.054
29.16 197 433 250 243 NLOS 9.38302 133.052
29.17 196.833 433 250 243.083 NLOS 5.691 133.05
